api,url
tf.image.non_max_suppression_padded,https://www.tensorflow.org/api_docs/python/tf/image/non_max_suppression_padded
tf.image.non_max_suppression_with_scores,https://www.tensorflow.org/api_docs/python/tf/image/non_max_suppression_with_scores
tf.image.pad_to_bounding_box,https://www.tensorflow.org/api_docs/python/tf/image/pad_to_bounding_box
tf.image.per_image_standardization,https://www.tensorflow.org/api_docs/python/tf/image/per_image_standardization
tf.image.psnr,https://www.tensorflow.org/api_docs/python/tf/image/psnr
tf.image.random_brightness,https://www.tensorflow.org/api_docs/python/tf/image/random_brightness
tf.image.random_contrast,https://www.tensorflow.org/api_docs/python/tf/image/random_contrast
tf.image.random_crop,https://www.tensorflow.org/api_docs/python/tf/image/random_crop
tf.image.random_flip_left_right,https://www.tensorflow.org/api_docs/python/tf/image/random_flip_left_right
tf.image.random_flip_up_down,https://www.tensorflow.org/api_docs/python/tf/image/random_flip_up_down
tf.image.random_hue,https://www.tensorflow.org/api_docs/python/tf/image/random_hue
tf.image.random_jpeg_quality,https://www.tensorflow.org/api_docs/python/tf/image/random_jpeg_quality
tf.image.random_saturation,https://www.tensorflow.org/api_docs/python/tf/image/random_saturation
tf.image.resize,https://www.tensorflow.org/api_docs/python/tf/image/resize
tf.image.resize_with_crop_or_pad,https://www.tensorflow.org/api_docs/python/tf/image/resize_with_crop_or_pad
tf.image.resize_with_pad,https://www.tensorflow.org/api_docs/python/tf/image/resize_with_pad
tf.image.ResizeMethod,https://www.tensorflow.org/api_docs/python/tf/image/ResizeMethod
tf.image.rgb_to_grayscale,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_grayscale
tf.image.rgb_to_hsv,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_hsv
tf.image.rgb_to_yiq,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_yiq
tf.image.rgb_to_yuv,https://www.tensorflow.org/api_docs/python/tf/image/rgb_to_yuv
tf.image.rot90,https://www.tensorflow.org/api_docs/python/tf/image/rot90
tf.image.sample_distorted_bounding_box,https://www.tensorflow.org/api_docs/python/tf/image/sample_distorted_bounding_box
tf.image.sobel_edges,https://www.tensorflow.org/api_docs/python/tf/image/sobel_edges
tf.image.ssim,https://www.tensorflow.org/api_docs/python/tf/image/ssim
tf.image.ssim_multiscale,https://www.tensorflow.org/api_docs/python/tf/image/ssim_multiscale
tf.image.total_variation,https://www.tensorflow.org/api_docs/python/tf/image/total_variation
tf.image.transpose,https://www.tensorflow.org/api_docs/python/tf/image/transpose
tf.image.yiq_to_rgb,https://www.tensorflow.org/api_docs/python/tf/image/yiq_to_rgb
tf.image.yuv_to_rgb,https://www.tensorflow.org/api_docs/python/tf/image/yuv_to_rgb
tf.IndexedSlices,https://www.tensorflow.org/api_docs/python/tf/IndexedSlices
tf.IndexedSlicesSpec,https://www.tensorflow.org/api_docs/python/tf/IndexedSlicesSpec
tf.init_scope,https://www.tensorflow.org/api_docs/python/tf/init_scope
tf.initializers,https://www.tensorflow.org/api_docs/python/tf/initializers
tf.io,https://www.tensorflow.org/api_docs/python/tf/io
tf.io.decode_and_crop_jpeg,https://www.tensorflow.org/api_docs/python/tf/io/decode_and_crop_jpeg
tf.io.decode_base64,https://www.tensorflow.org/api_docs/python/tf/io/decode_base64
tf.io.decode_bmp,https://www.tensorflow.org/api_docs/python/tf/io/decode_bmp
tf.io.decode_compressed,https://www.tensorflow.org/api_docs/python/tf/io/decode_compressed
tf.io.decode_csv,https://www.tensorflow.org/api_docs/python/tf/io/decode_csv
tf.io.decode_gif,https://www.tensorflow.org/api_docs/python/tf/io/decode_gif
tf.io.decode_image,https://www.tensorflow.org/api_docs/python/tf/io/decode_image
tf.io.decode_jpeg,https://www.tensorflow.org/api_docs/python/tf/io/decode_jpeg
tf.io.decode_json_example,https://www.tensorflow.org/api_docs/python/tf/io/decode_json_example
tf.io.decode_png,https://www.tensorflow.org/api_docs/python/tf/io/decode_png
tf.io.decode_proto,https://www.tensorflow.org/api_docs/python/tf/io/decode_proto
tf.io.decode_raw,https://www.tensorflow.org/api_docs/python/tf/io/decode_raw
tf.io.deserialize_many_sparse,https://www.tensorflow.org/api_docs/python/tf/io/deserialize_many_sparse
tf.io.encode_base64,https://www.tensorflow.org/api_docs/python/tf/io/encode_base64
tf.io.encode_jpeg,https://www.tensorflow.org/api_docs/python/tf/io/encode_jpeg
tf.io.encode_proto,https://www.tensorflow.org/api_docs/python/tf/io/encode_proto
tf.io.extract_jpeg_shape,https://www.tensorflow.org/api_docs/python/tf/io/extract_jpeg_shape
tf.io.FixedLenFeature,https://www.tensorflow.org/api_docs/python/tf/io/FixedLenFeature
tf.io.FixedLenSequenceFeature,https://www.tensorflow.org/api_docs/python/tf/io/FixedLenSequenceFeature
tf.io.gfile,https://www.tensorflow.org/api_docs/python/tf/io/gfile
tf.io.gfile.copy,https://www.tensorflow.org/api_docs/python/tf/io/gfile/copy
tf.io.gfile.exists,https://www.tensorflow.org/api_docs/python/tf/io/gfile/exists
tf.io.gfile.GFile,https://www.tensorflow.org/api_docs/python/tf/io/gfile/GFile
tf.io.gfile.glob,https://www.tensorflow.org/api_docs/python/tf/io/gfile/glob
tf.io.gfile.isdir,https://www.tensorflow.org/api_docs/python/tf/io/gfile/isdir
tf.io.gfile.listdir,https://www.tensorflow.org/api_docs/python/tf/io/gfile/listdir
tf.io.gfile.makedirs,https://www.tensorflow.org/api_docs/python/tf/io/gfile/makedirs
tf.io.gfile.mkdir,https://www.tensorflow.org/api_docs/python/tf/io/gfile/mkdir
tf.io.gfile.remove,https://www.tensorflow.org/api_docs/python/tf/io/gfile/remove
tf.io.gfile.rename,https://www.tensorflow.org/api_docs/python/tf/io/gfile/rename
tf.io.gfile.rmtree,https://www.tensorflow.org/api_docs/python/tf/io/gfile/rmtree
tf.io.gfile.stat,https://www.tensorflow.org/api_docs/python/tf/io/gfile/stat
tf.io.gfile.walk,https://www.tensorflow.org/api_docs/python/tf/io/gfile/walk
tf.io.is_jpeg,https://www.tensorflow.org/api_docs/python/tf/io/is_jpeg
tf.io.match_filenames_once,https://www.tensorflow.org/api_docs/python/tf/io/match_filenames_once
tf.io.matching_files,https://www.tensorflow.org/api_docs/python/tf/io/matching_files
tf.io.parse_example,https://www.tensorflow.org/api_docs/python/tf/io/parse_example
tf.io.parse_sequence_example,https://www.tensorflow.org/api_docs/python/tf/io/parse_sequence_example
tf.io.parse_single_example,https://www.tensorflow.org/api_docs/python/tf/io/parse_single_example
tf.io.parse_single_sequence_example,https://www.tensorflow.org/api_docs/python/tf/io/parse_single_sequence_example
tf.io.parse_tensor,https://www.tensorflow.org/api_docs/python/tf/io/parse_tensor
tf.io.read_file,https://www.tensorflow.org/api_docs/python/tf/io/read_file
tf.io.serialize_many_sparse,https://www.tensorflow.org/api_docs/python/tf/io/serialize_many_sparse
tf.io.serialize_sparse,https://www.tensorflow.org/api_docs/python/tf/io/serialize_sparse
tf.io.serialize_tensor,https://www.tensorflow.org/api_docs/python/tf/io/serialize_tensor
tf.io.SparseFeature,https://www.tensorflow.org/api_docs/python/tf/io/SparseFeature
tf.io.TFRecordOptions,https://www.tensorflow.org/api_docs/python/tf/io/TFRecordOptions
tf.io.TFRecordWriter,https://www.tensorflow.org/api_docs/python/tf/io/TFRecordWriter
tf.io.VarLenFeature,https://www.tensorflow.org/api_docs/python/tf/io/VarLenFeature
tf.io.write_file,https://www.tensorflow.org/api_docs/python/tf/io/write_file
tf.io.write_graph,https://www.tensorflow.org/api_docs/python/tf/io/write_graph
tf.is_tensor,https://www.tensorflow.org/api_docs/python/tf/is_tensor
tf.keras,https://www.tensorflow.org/api_docs/python/tf/keras
tf.keras.activations,https://www.tensorflow.org/api_docs/python/tf/keras/activations
tf.keras.activations.deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/activations/deserialize
tf.keras.activations.elu,https://www.tensorflow.org/api_docs/python/tf/keras/activations/elu
tf.keras.activations.exponential,https://www.tensorflow.org/api_docs/python/tf/keras/activations/exponential
tf.keras.activations.get,https://www.tensorflow.org/api_docs/python/tf/keras/activations/get
tf.keras.activations.hard_sigmoid,https://www.tensorflow.org/api_docs/python/tf/keras/activations/hard_sigmoid
tf.keras.activations.linear,https://www.tensorflow.org/api_docs/python/tf/keras/activations/linear
tf.keras.activations.relu,https://www.tensorflow.org/api_docs/python/tf/keras/activations/relu
tf.keras.activations.selu,https://www.tensorflow.org/api_docs/python/tf/keras/activations/selu
tf.keras.activations.serialize,https://www.tensorflow.org/api_docs/python/tf/keras/activations/serialize
tf.keras.activations.sigmoid,https://www.tensorflow.org/api_docs/python/tf/keras/activations/sigmoid
tf.keras.activations.softmax,https://www.tensorflow.org/api_docs/python/tf/keras/activations/softmax
tf.keras.activations.softplus,https://www.tensorflow.org/api_docs/python/tf/keras/activations/softplus
tf.keras.activations.softsign,https://www.tensorflow.org/api_docs/python/tf/keras/activations/softsign
tf.keras.activations.tanh,https://www.tensorflow.org/api_docs/python/tf/keras/activations/tanh
tf.keras.applications,https://www.tensorflow.org/api_docs/python/tf/keras/applications
tf.keras.applications.densenet,https://www.tensorflow.org/api_docs/python/tf/keras/applications/densenet
tf.keras.applications.densenet.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/densenet/decode_predictions
tf.keras.applications.densenet.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/densenet/preprocess_input
tf.keras.applications.DenseNet121,https://www.tensorflow.org/api_docs/python/tf/keras/applications/DenseNet121
tf.keras.applications.DenseNet169,https://www.tensorflow.org/api_docs/python/tf/keras/applications/DenseNet169
tf.keras.applications.DenseNet201,https://www.tensorflow.org/api_docs/python/tf/keras/applications/DenseNet201
tf.keras.applications.imagenet_utils,https://www.tensorflow.org/api_docs/python/tf/keras/applications/imagenet_utils
tf.keras.applications.imagenet_utils.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/imagenet_utils/decode_predictions
tf.keras.applications.imagenet_utils.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/imagenet_utils/preprocess_input
tf.keras.applications.inception_resnet_v2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/inception_resnet_v2
tf.keras.applications.inception_resnet_v2.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/inception_resnet_v2/decode_predictions
tf.keras.applications.inception_resnet_v2.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/inception_resnet_v2/preprocess_input
tf.keras.applications.inception_v3,https://www.tensorflow.org/api_docs/python/tf/keras/applications/inception_v3
tf.keras.applications.inception_v3.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/inception_v3/decode_predictions
tf.keras.applications.inception_v3.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/inception_v3/preprocess_input
tf.keras.applications.InceptionResNetV2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/InceptionResNetV2
tf.keras.applications.InceptionV3,https://www.tensorflow.org/api_docs/python/tf/keras/applications/InceptionV3
tf.keras.applications.MobileNet,https://www.tensorflow.org/api_docs/python/tf/keras/applications/MobileNet
tf.keras.applications.mobilenet,https://www.tensorflow.org/api_docs/python/tf/keras/applications/mobilenet
tf.keras.applications.mobilenet.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/mobilenet/decode_predictions
tf.keras.applications.mobilenet.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/mobilenet/preprocess_input
tf.keras.applications.mobilenet_v2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/mobilenet_v2
tf.keras.applications.mobilenet_v2.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/mobilenet_v2/decode_predictions
tf.keras.applications.mobilenet_v2.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/mobilenet_v2/preprocess_input
tf.keras.applications.MobileNetV2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/MobileNetV2
tf.keras.applications.nasnet,https://www.tensorflow.org/api_docs/python/tf/keras/applications/nasnet
tf.keras.applications.nasnet.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/nasnet/decode_predictions
tf.keras.applications.nasnet.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/nasnet/preprocess_input
tf.keras.applications.NASNetLarge,https://www.tensorflow.org/api_docs/python/tf/keras/applications/NASNetLarge
tf.keras.applications.NASNetMobile,https://www.tensorflow.org/api_docs/python/tf/keras/applications/NASNetMobile
tf.keras.applications.resnet,https://www.tensorflow.org/api_docs/python/tf/keras/applications/resnet
tf.keras.applications.resnet.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/resnet/decode_predictions
tf.keras.applications.resnet.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/resnet/preprocess_input
tf.keras.applications.resnet_v2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/resnet_v2
tf.keras.applications.resnet_v2.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/resnet_v2/decode_predictions
tf.keras.applications.resnet_v2.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/resnet_v2/preprocess_input
tf.keras.applications.ResNet101,https://www.tensorflow.org/api_docs/python/tf/keras/applications/ResNet101
tf.keras.applications.ResNet101V2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/ResNet101V2
tf.keras.applications.ResNet152,https://www.tensorflow.org/api_docs/python/tf/keras/applications/ResNet152
tf.keras.applications.ResNet152V2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/ResNet152V2
tf.keras.applications.ResNet50,https://www.tensorflow.org/api_docs/python/tf/keras/applications/ResNet50
tf.keras.applications.resnet50,https://www.tensorflow.org/api_docs/python/tf/keras/applications/resnet50
tf.keras.applications.ResNet50V2,https://www.tensorflow.org/api_docs/python/tf/keras/applications/ResNet50V2
tf.keras.applications.VGG16,https://www.tensorflow.org/api_docs/python/tf/keras/applications/VGG16
tf.keras.applications.vgg16,https://www.tensorflow.org/api_docs/python/tf/keras/applications/vgg16
tf.keras.applications.vgg16.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/vgg16/decode_predictions
tf.keras.applications.vgg16.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/vgg16/preprocess_input
tf.keras.applications.VGG19,https://www.tensorflow.org/api_docs/python/tf/keras/applications/VGG19
tf.keras.applications.vgg19,https://www.tensorflow.org/api_docs/python/tf/keras/applications/vgg19
tf.keras.applications.vgg19.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/vgg19/decode_predictions
tf.keras.applications.vgg19.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/vgg19/preprocess_input
tf.keras.applications.Xception,https://www.tensorflow.org/api_docs/python/tf/keras/applications/Xception
tf.keras.applications.xception,https://www.tensorflow.org/api_docs/python/tf/keras/applications/xception
tf.keras.applications.xception.decode_predictions,https://www.tensorflow.org/api_docs/python/tf/keras/applications/xception/decode_predictions
tf.keras.applications.xception.preprocess_input,https://www.tensorflow.org/api_docs/python/tf/keras/applications/xception/preprocess_input
tf.keras.backend,https://www.tensorflow.org/api_docs/python/tf/keras/backend
tf.keras.backend.abs,https://www.tensorflow.org/api_docs/python/tf/keras/backend/abs
tf.keras.backend.all,https://www.tensorflow.org/api_docs/python/tf/keras/backend/all
tf.keras.backend.any,https://www.tensorflow.org/api_docs/python/tf/keras/backend/any
tf.keras.backend.arange,https://www.tensorflow.org/api_docs/python/tf/keras/backend/arange
tf.keras.backend.argmax,https://www.tensorflow.org/api_docs/python/tf/keras/backend/argmax
tf.keras.backend.argmin,https://www.tensorflow.org/api_docs/python/tf/keras/backend/argmin
tf.keras.backend.backend,https://www.tensorflow.org/api_docs/python/tf/keras/backend/backend
tf.keras.backend.batch_dot,https://www.tensorflow.org/api_docs/python/tf/keras/backend/batch_dot
tf.keras.backend.batch_flatten,https://www.tensorflow.org/api_docs/python/tf/keras/backend/batch_flatten
tf.keras.backend.batch_get_value,https://www.tensorflow.org/api_docs/python/tf/keras/backend/batch_get_value
tf.keras.backend.batch_normalization,https://www.tensorflow.org/api_docs/python/tf/keras/backend/batch_normalization
tf.keras.backend.batch_set_value,https://www.tensorflow.org/api_docs/python/tf/keras/backend/batch_set_value
tf.keras.backend.bias_add,https://www.tensorflow.org/api_docs/python/tf/keras/backend/bias_add
tf.keras.backend.binary_crossentropy,https://www.tensorflow.org/api_docs/python/tf/keras/backend/binary_crossentropy
tf.keras.backend.cast,https://www.tensorflow.org/api_docs/python/tf/keras/backend/cast
tf.keras.backend.cast_to_floatx,https://www.tensorflow.org/api_docs/python/tf/keras/backend/cast_to_floatx
tf.keras.backend.categorical_crossentropy,https://www.tensorflow.org/api_docs/python/tf/keras/backend/categorical_crossentropy
tf.keras.backend.clear_session,https://www.tensorflow.org/api_docs/python/tf/keras/backend/clear_session
tf.keras.backend.clip,https://www.tensorflow.org/api_docs/python/tf/keras/backend/clip
tf.keras.backend.concatenate,https://www.tensorflow.org/api_docs/python/tf/keras/backend/concatenate
tf.keras.backend.constant,https://www.tensorflow.org/api_docs/python/tf/keras/backend/constant
tf.keras.backend.conv1d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv1d
tf.keras.backend.conv2d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv2d
tf.keras.backend.conv2d_transpose,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv2d_transpose
tf.keras.backend.conv3d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv3d
tf.keras.backend.cos,https://www.tensorflow.org/api_docs/python/tf/keras/backend/cos
tf.keras.backend.count_params,https://www.tensorflow.org/api_docs/python/tf/keras/backend/count_params
tf.keras.backend.ctc_batch_cost,https://www.tensorflow.org/api_docs/python/tf/keras/backend/ctc_batch_cost
tf.keras.backend.ctc_decode,https://www.tensorflow.org/api_docs/python/tf/keras/backend/ctc_decode
tf.keras.backend.ctc_label_dense_to_sparse,https://www.tensorflow.org/api_docs/python/tf/keras/backend/ctc_label_dense_to_sparse
tf.keras.backend.cumprod,https://www.tensorflow.org/api_docs/python/tf/keras/backend/cumprod
tf.keras.backend.cumsum,https://www.tensorflow.org/api_docs/python/tf/keras/backend/cumsum
tf.keras.backend.dot,https://www.tensorflow.org/api_docs/python/tf/keras/backend/dot
tf.keras.backend.dropout,https://www.tensorflow.org/api_docs/python/tf/keras/backend/dropout
tf.keras.backend.dtype,https://www.tensorflow.org/api_docs/python/tf/keras/backend/dtype
tf.keras.backend.elu,https://www.tensorflow.org/api_docs/python/tf/keras/backend/elu
tf.keras.backend.epsilon,https://www.tensorflow.org/api_docs/python/tf/keras/backend/epsilon
tf.keras.backend.equal,https://www.tensorflow.org/api_docs/python/tf/keras/backend/equal
tf.keras.backend.eval,https://www.tensorflow.org/api_docs/python/tf/keras/backend/eval
tf.keras.backend.exp,https://www.tensorflow.org/api_docs/python/tf/keras/backend/exp
tf.keras.backend.expand_dims,https://www.tensorflow.org/api_docs/python/tf/keras/backend/expand_dims
tf.keras.backend.eye,https://www.tensorflow.org/api_docs/python/tf/keras/backend/eye
tf.keras.backend.flatten,https://www.tensorflow.org/api_docs/python/tf/keras/backend/flatten
tf.keras.backend.floatx,https://www.tensorflow.org/api_docs/python/tf/keras/backend/floatx
tf.keras.backend.foldl,https://www.tensorflow.org/api_docs/python/tf/keras/backend/foldl
tf.keras.backend.foldr,https://www.tensorflow.org/api_docs/python/tf/keras/backend/foldr
tf.keras.backend.function,https://www.tensorflow.org/api_docs/python/tf/keras/backend/function
tf.keras.backend.gather,https://www.tensorflow.org/api_docs/python/tf/keras/backend/gather
tf.keras.backend.get_uid,https://www.tensorflow.org/api_docs/python/tf/keras/backend/get_uid
tf.keras.backend.get_value,https://www.tensorflow.org/api_docs/python/tf/keras/backend/get_value
tf.keras.backend.gradients,https://www.tensorflow.org/api_docs/python/tf/keras/backend/gradients
tf.keras.backend.greater,https://www.tensorflow.org/api_docs/python/tf/keras/backend/greater
tf.keras.backend.greater_equal,https://www.tensorflow.org/api_docs/python/tf/keras/backend/greater_equal
tf.keras.backend.hard_sigmoid,https://www.tensorflow.org/api_docs/python/tf/keras/backend/hard_sigmoid
tf.keras.backend.image_data_format,https://www.tensorflow.org/api_docs/python/tf/keras/backend/image_data_format
tf.keras.backend.in_test_phase,https://www.tensorflow.org/api_docs/python/tf/keras/backend/in_test_phase
tf.keras.backend.in_top_k,https://www.tensorflow.org/api_docs/python/tf/keras/backend/in_top_k
tf.keras.backend.in_train_phase,https://www.tensorflow.org/api_docs/python/tf/keras/backend/in_train_phase
tf.keras.backend.int_shape,https://www.tensorflow.org/api_docs/python/tf/keras/backend/int_shape
tf.keras.backend.is_keras_tensor,https://www.tensorflow.org/api_docs/python/tf/keras/backend/is_keras_tensor
tf.keras.backend.is_sparse,https://www.tensorflow.org/api_docs/python/tf/keras/backend/is_sparse
tf.keras.backend.l2_normalize,https://www.tensorflow.org/api_docs/python/tf/keras/backend/l2_normalize
tf.keras.backend.learning_phase,https://www.tensorflow.org/api_docs/python/tf/keras/backend/learning_phase
tf.keras.backend.learning_phase_scope,https://www.tensorflow.org/api_docs/python/tf/keras/backend/learning_phase_scope
tf.keras.backend.less,https://www.tensorflow.org/api_docs/python/tf/keras/backend/less
tf.keras.backend.less_equal,https://www.tensorflow.org/api_docs/python/tf/keras/backend/less_equal
tf.keras.backend.local_conv1d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/local_conv1d
tf.keras.backend.local_conv2d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/local_conv2d
tf.keras.backend.log,https://www.tensorflow.org/api_docs/python/tf/keras/backend/log
tf.keras.backend.manual_variable_initialization,https://www.tensorflow.org/api_docs/python/tf/keras/backend/manual_variable_initialization
tf.keras.backend.map_fn,https://www.tensorflow.org/api_docs/python/tf/keras/backend/map_fn
tf.keras.backend.max,https://www.tensorflow.org/api_docs/python/tf/keras/backend/max
tf.keras.backend.maximum,https://www.tensorflow.org/api_docs/python/tf/keras/backend/maximum
tf.keras.backend.mean,https://www.tensorflow.org/api_docs/python/tf/keras/backend/mean
tf.keras.backend.min,https://www.tensorflow.org/api_docs/python/tf/keras/backend/min
tf.keras.backend.minimum,https://www.tensorflow.org/api_docs/python/tf/keras/backend/minimum
tf.keras.backend.moving_average_update,https://www.tensorflow.org/api_docs/python/tf/keras/backend/moving_average_update
tf.keras.backend.name_scope,https://www.tensorflow.org/api_docs/python/tf/keras/backend/name_scope
tf.keras.backend.ndim,https://www.tensorflow.org/api_docs/python/tf/keras/backend/ndim
tf.keras.backend.normalize_batch_in_training,https://www.tensorflow.org/api_docs/python/tf/keras/backend/normalize_batch_in_training
tf.keras.backend.not_equal,https://www.tensorflow.org/api_docs/python/tf/keras/backend/not_equal
tf.keras.backend.one_hot,https://www.tensorflow.org/api_docs/python/tf/keras/backend/one_hot
tf.keras.backend.ones,https://www.tensorflow.org/api_docs/python/tf/keras/backend/ones
tf.keras.backend.ones_like,https://www.tensorflow.org/api_docs/python/tf/keras/backend/ones_like
tf.keras.backend.permute_dimensions,https://www.tensorflow.org/api_docs/python/tf/keras/backend/permute_dimensions
tf.keras.backend.placeholder,https://www.tensorflow.org/api_docs/python/tf/keras/backend/placeholder
tf.keras.backend.pool2d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/pool2d
tf.keras.backend.pool3d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/pool3d
tf.keras.backend.pow,https://www.tensorflow.org/api_docs/python/tf/keras/backend/pow
tf.keras.backend.print_tensor,https://www.tensorflow.org/api_docs/python/tf/keras/backend/print_tensor
tf.keras.backend.prod,https://www.tensorflow.org/api_docs/python/tf/keras/backend/prod
tf.keras.backend.random_binomial,https://www.tensorflow.org/api_docs/python/tf/keras/backend/random_binomial
tf.keras.backend.random_normal,https://www.tensorflow.org/api_docs/python/tf/keras/backend/random_normal
tf.keras.backend.random_normal_variable,https://www.tensorflow.org/api_docs/python/tf/keras/backend/random_normal_variable
tf.keras.backend.random_uniform,https://www.tensorflow.org/api_docs/python/tf/keras/backend/random_uniform
tf.keras.backend.random_uniform_variable,https://www.tensorflow.org/api_docs/python/tf/keras/backend/random_uniform_variable
tf.keras.backend.relu,https://www.tensorflow.org/api_docs/python/tf/keras/backend/relu
tf.keras.backend.repeat,https://www.tensorflow.org/api_docs/python/tf/keras/backend/repeat
tf.keras.backend.repeat_elements,https://www.tensorflow.org/api_docs/python/tf/keras/backend/repeat_elements
tf.keras.backend.reset_uids,https://www.tensorflow.org/api_docs/python/tf/keras/backend/reset_uids
tf.keras.backend.reshape,https://www.tensorflow.org/api_docs/python/tf/keras/backend/reshape
tf.keras.backend.resize_images,https://www.tensorflow.org/api_docs/python/tf/keras/backend/resize_images
tf.keras.backend.resize_volumes,https://www.tensorflow.org/api_docs/python/tf/keras/backend/resize_volumes
tf.keras.backend.reverse,https://www.tensorflow.org/api_docs/python/tf/keras/backend/reverse
tf.keras.backend.rnn,https://www.tensorflow.org/api_docs/python/tf/keras/backend/rnn
tf.keras.backend.round,https://www.tensorflow.org/api_docs/python/tf/keras/backend/round
tf.keras.backend.separable_conv2d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/separable_conv2d
tf.keras.backend.set_epsilon,https://www.tensorflow.org/api_docs/python/tf/keras/backend/set_epsilon
tf.keras.backend.set_floatx,https://www.tensorflow.org/api_docs/python/tf/keras/backend/set_floatx
tf.keras.backend.set_image_data_format,https://www.tensorflow.org/api_docs/python/tf/keras/backend/set_image_data_format
tf.keras.backend.set_learning_phase,https://www.tensorflow.org/api_docs/python/tf/keras/backend/set_learning_phase
tf.keras.backend.set_value,https://www.tensorflow.org/api_docs/python/tf/keras/backend/set_value
tf.keras.backend.shape,https://www.tensorflow.org/api_docs/python/tf/keras/backend/shape
tf.keras.backend.sigmoid,https://www.tensorflow.org/api_docs/python/tf/keras/backend/sigmoid
tf.keras.backend.sign,https://www.tensorflow.org/api_docs/python/tf/keras/backend/sign
tf.keras.backend.sin,https://www.tensorflow.org/api_docs/python/tf/keras/backend/sin
tf.keras.backend.softmax,https://www.tensorflow.org/api_docs/python/tf/keras/backend/softmax
tf.keras.backend.softplus,https://www.tensorflow.org/api_docs/python/tf/keras/backend/softplus
tf.keras.backend.softsign,https://www.tensorflow.org/api_docs/python/tf/keras/backend/softsign
tf.keras.backend.sparse_categorical_crossentropy,https://www.tensorflow.org/api_docs/python/tf/keras/backend/sparse_categorical_crossentropy
tf.keras.backend.spatial_2d_padding,https://www.tensorflow.org/api_docs/python/tf/keras/backend/spatial_2d_padding
tf.keras.backend.spatial_3d_padding,https://www.tensorflow.org/api_docs/python/tf/keras/backend/spatial_3d_padding
tf.keras.backend.sqrt,https://www.tensorflow.org/api_docs/python/tf/keras/backend/sqrt
tf.keras.backend.square,https://www.tensorflow.org/api_docs/python/tf/keras/backend/square
tf.keras.backend.squeeze,https://www.tensorflow.org/api_docs/python/tf/keras/backend/squeeze
tf.keras.backend.stack,https://www.tensorflow.org/api_docs/python/tf/keras/backend/stack
tf.keras.backend.std,https://www.tensorflow.org/api_docs/python/tf/keras/backend/std
tf.keras.backend.stop_gradient,https://www.tensorflow.org/api_docs/python/tf/keras/backend/stop_gradient
tf.keras.backend.sum,https://www.tensorflow.org/api_docs/python/tf/keras/backend/sum
tf.keras.backend.switch,https://www.tensorflow.org/api_docs/python/tf/keras/backend/switch
tf.keras.backend.tanh,https://www.tensorflow.org/api_docs/python/tf/keras/backend/tanh
tf.keras.backend.temporal_padding,https://www.tensorflow.org/api_docs/python/tf/keras/backend/temporal_padding
tf.keras.backend.tile,https://www.tensorflow.org/api_docs/python/tf/keras/backend/tile
